Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Fansler_DOC_181_SPE_18Dec20_Alder_300SA_p1_1_01_57103,Fansler_DOC_182_SPE_18Dec20_Alder_300SA_p1_1_01_57104,Fansler_DOC_183_SPE_18Dec20_Alder_300SA_p1_1_01_57105,Fansler_DOC_184_SPE_18Dec20_Alder_300SA_p1_1_01_57106,Fansler_DOC_185_SPE_18Dec20_Alder_300SA_p1_1_01_57107,Fansler_DOC_186_SPE_18Dec20_Alder_300SA_p1_1_01_57108,Fansler_DOC_187_SPE_18Dec20_Alder_300SA_p1_1_01_57109,Fansler_DOC_188_SPE_18Dec20_Alder_300SA_p1_1_01_57110,Fansler_DOC_189_SPE_18Dec20_Alder_300SA_p1_1_01_57111,Fansler_DOC_190_SPE_18Dec20_Alder_300SA_p1_1_01_57112,Fansler_DOC_177_SPE_18Dec20_Alder_300SA_p1_1_01_57099,Fansler_DOC_178_SPE_18Dec20_Alder_300SA_p1_1_01_57100,Fansler_DOC_179_SPE_18Dec20_Alder_300SA_p1_1_01_57101,Fansler_DOC_180_SPE_18Dec20_Alder_300SA_p1_1_01_57102
264.131811572105,0,0,0,0,0,0,0,0,,None,265.139088038985,0,0,0,0,0,0,0,0,0,5892835,0,0,0,0,0,0
264.132215033476,14,20,4,0,1,0,0,0,CHO,Lignin,265.139491500356,0.0847397102213897,1,0,0,0,4871529,0,0,0,0,0,0,0,0,0,11441150
264.137165776918,0,0,0,0,0,0,0,0,,None,265.144442243798,0,0,5743834.5,1821078.4,3712858,2129515.8,0,0,2211997.3,0,0,0,2294739.8,5242262,3914792.8,0
264.137911412196,0,0,0,0,0,0,0,0,,None,265.145187879076,0,0,0,0,0,0,5242739.5,9166389,0,0,16420109,108361432,0,0,0,0
264.138111562052,0,0,0,0,0,0,0,0,,None,265.145388028932,0,0,0,0,0,0,0,0,0,121764584,0,0,0,0,0,0
264.209922551517,0,0,0,0,0,0,0,0,,None,265.217199018397,0,0,3347200.3,2320577.3,0,0,2290584.3,1863512.5,8443075,0,4821300,0,0,0,4006480.8,0
264.490270585989,0,0,0,0,0,0,0,0,,None,265.497547052869,0,0,0,0,0,0,0,0,0,0,1848780.1,0,0,0,0,0
264.780273756774,0,0,0,0,0,0,0,0,,None,265.787550223654,0,0,0,0,0,0,0,2857841.3,5348847,0,7157353.5,0,0,0,1967497.8,0
264.78105903553,0,0,0,0,0,0,0,0,,None,265.78833550241,0,0,13225516,5481492.5,35475044,10179288,8501437,22719346,49526256,0,46364268,6069251.5,8151350.5,12747485,15893898,13634938
264.828585779478,0,0,0,0,0,0,0,0,,None,265.835862246358,0,0,0,0,0,0,0,0,0,0,4610692,0,0,0,2686884.5,0
264.850547950237,0,0,0,0,0,0,0,0,,None,265.857824417117,0,0,1861456.4,1903678.1,0,0,0,2780052,0,0,1843343.9,0,0,0,2389424.5,0
264.888006998774,0,0,0,0,0,0,0,0,,None,265.895283465654,0,0,1811556.1,0,0,0,0,0,0,0,0,0,0,0,0,0
264.959731144515,0,0,0,0,0,0,0,0,,None,265.967007611395,0,0,4702858,1917311.1,8287918,2581309.8,4082968.5,2177481.8,0,0,0,0,0,2852664.5,0,0
264.996401832741,15,6,3,0,0,1,0,0,CHOS,ConHC,266.003678299621,0.324992794646577,2,1923741.3,0,0,0,0,0,0,0,0,0,0,2883403.5,0,0
264.997203538293,0,0,0,0,0,0,0,0,,None,266.004480005173,0,2,12807838,18807958,17149630,12413779,19420460,22825948,8648289,0,11509472,5839977.5,9876910,23042892,9932289,10507769
264.997438186705,0,0,0,0,0,0,0,0,,None,266.004714653585,0,0,0,0,0,0,0,0,0,5028089,0,0,0,0,0,0
264.998961431019,11,6,8,0,0,0,0,0,CHO,ConHC,266.006237897899,0.110040656223227,1,0,4037270.5,0,1971028.1,0,0,0,0,0,0,0,0,1787138.1,0
265.015227723724,0,0,0,0,0,0,0,0,,None,266.022504190604,0,1,0,0,2822853.3,0,0,7000037,0,0,0,0,0,13321045,0,0
265.017065763191,0,0,0,0,0,0,0,0,,None,266.024342230071,0,0,0,2595489.5,0,0,0,0,0,0,0,0,0,0,0,0
265.017692609388,12,10,5,0,0,1,0,0,CHOS,Lignin,266.024969076268,-0.281758395396116,1,1805480.4,0,0,0,0,0,0,0,0,2946675.3,0,0,0,0
265.035372047878,12,10,7,0,0,0,0,0,CHO,Lignin,266.042648514758,0.0156401306637582,1,3379889.8,9905324,3498701.8,7798633,7920959.5,3472367.3,3691637.3,0,2849524.5,2784891.5,4072387.3,5187423.5,5489174,7125520
265.04844278043,0,0,0,0,0,0,0,0,,None,266.05571924731,0,0,2202296.5,2094004.1,2854099,2263920.3,2189638.3,2306549.8,0,0,0,3216513.8,1905354.5,2955622,2622493.5,2414615.5
265.066310713214,0,0,0,0,0,0,0,0,,None,266.073587180094,0,0,1891010,0,0,2362234.5,0,0,0,0,0,0,0,0,0,0
265.071787247601,13,14,6,0,0,0,0,0,CHO,Lignin,266.079063714481,-0.095958247547269,1,11105989,20098242,7851741,40328060,15910226,5014529,7381640.5,0,4190472.5,6888589,9625047,12706674,13452842,32841254
265.072047066904,0,0,0,0,0,0,0,0,,None,266.079323533784,0,1,0,0,0,0,0,0,0,8549671,0,0,0,0,0,0
265.082894810868,12,14,5,2,0,0,0,0,CHON,Lignin,266.090171277748,0.376911899756641,1,0,1786824.8,0,0,0,0,0,0,0,0,0,0,0,0
265.08482570128,0,0,0,0,0,0,0,0,,None,266.09210216816,0,0,4519627.5,3872969.8,5659362,4931461,4151129,5558279.5,3402895.3,0,3293967.5,5058707,3655646.8,5959544.5,2915889.5,0
265.102609454173,0,0,0,0,0,0,0,0,,None,266.109885921053,0,0,2004181.1,0,2232553.8,0,0,1842704.5,0,0,0,0,0,0,0,0
265.107257112376,0,0,0,0,0,0,0,0,,None,266.114533579256,0,0,0,0,0,6171538,0,0,0,0,0,0,0,0,0,4453946
265.108123447234,14,18,5,0,0,0,0,0,CHO,Lignin,266.115399914114,0.0893378829370753,1,17770200,18488536,16858860,72776592,21329252,7777299,8898204,0,6136604,14168222,20755948,25070468,13903422,63512124
265.108317008643,0,0,0,0,0,0,0,0,,None,266.115593475523,0,0,0,0,0,0,0,0,0,32505150,0,0,0,0,0,0
265.121254925306,0,0,0,0,0,0,0,0,,None,266.128531392186,0,0,3223263,3091679.5,5055217.5,4738970,3709803.8,4791321.5,3727010.5,0,3450659.5,3948708.3,2535411,4738955.5,3533381.5,4806210.5
265.138882968612,0,0,0,0,0,0,0,0,,None,266.146159435492,0,0,0,0,0,0,0,0,0,0,0,2856620.5,0,0,0,0
265.141368967823,11,26,1,2,0,2,0,0,CHONS,Lipid,266.148645434703,0.0353651877720026,1,0,0,0,0,0,0,0,0,0,6238382,0,0,0,0
265.141626955123,0,0,0,0,0,0,0,0,,None,266.148903422003,0,0,0,0,0,0,0,0,0,7925074,0,0,0,0,0,0
265.143652074485,0,0,0,0,0,0,0,0,,None,266.150928541365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087503.8
265.144574954694,15,22,4,0,0,0,0,0,CHO,Lignin,266.151851421574,-0.158657448773142,1,7073515.5,4684525.5,3739899.3,17800104,5606775.5,2038309.3,2953390.8,0,3249456,4324015.5,5476864,8555415,4138578.3,17935952
265.144825949982,0,0,0,0,0,0,0,0,,None,266.152102416862,0,0,0,0,0,0,0,0,0,8626516,0,0,0,0,0,0
265.147087216471,0,0,0,0,0,0,0,0,,None,266.154363683351,0,0,0,0,0,1852328.5,0,0,2082480.3,0,0,0,0,4842392.5,0,0
265.147921574296,12,26,4,0,0,1,0,0,CHOS,Protein,266.155198041176,-0.0677355757900151,1,17467118,11588848,15384317,20278186,16414073,23874598,19592880,0,17008434,18034864,13164034,47905688,12019284,9592402
265.148165944615,0,0,0,0,0,0,0,0,,None,266.155442411495,0,0,0,0,0,0,0,0,0,11523414,0,0,0,0,0,0
265.180909770624,16,26,3,0,0,0,0,0,CHO,Lipid,266.188186237504,0.0317947850736078,1,0,0,0,0,0,0,0,0,0,0,0,2523049.8,0,0
265.664442691158,0,0,0,0,0,0,0,0,,None,266.671719158038,0,0,2001406,0,0,0,0,0,0,8635031,0,3624358.3,1847200.4,0,0,0
265.996834208182,0,0,0,0,0,0,0,0,,None,267.004110675062,0,0,0,1874924.4,2388320.5,0,2310448.8,2623947.8,0,0,0,0,0,0,0,0
266.02505849576,0,0,0,0,0,0,0,0,,None,267.03233496264,0,0,0,1785085.4,0,0,0,0,0,0,0,0,0,0,0,0
266.030621610209,11,9,7,1,0,0,0,0,CHON,Lignin,267.037898077089,0.0133752946850354,1,0,2089472.8,0,0,2713922.3,0,0,0,0,0,0,0,0,0
266.042106857842,0,0,0,0,0,0,0,0,,None,267.049383324722,0,0,0,0,0,0,0,0,0,0,0,0,1804146.9,0,0,0
266.043217509007,0,0,0,0,0,0,0,0,,None,267.050493975887,0,1,0,1870088.3,0,0,0,0,0,0,0,0,0,0,0,0
266.066960028761,12,13,6,1,0,0,0,0,CHON,Lignin,267.074236495641,0.189683063504686,1,1903571.6,3291926.5,0,2682296.5,3619157.3,0,2035864,0,0,0,0,0,2015823.9,3027570.8
266.067117791294,12,13,6,1,0,0,0,0,CHON,Lignin,267.074394258174,-0.401023372945772,1,0,0,0,0,0,1861358.8,0,0,0,0,0,0,0,0
266.075190243836,12,14,6,0,1,0,0,0,CHO,Lignin,267.082466710716,-0.275910721789146,1,0,2334491.5,1838465.6,5364157,2341721.5,0,0,0,0,0,0,2456693.8,1953620.4,4766839.5
266.080092172474,0,0,0,0,0,0,0,0,,None,267.087368639354,0,0,3973850.5,2753310.5,3418243.8,2138048,3349852,2656245.3,2867359,0,2814256,3091564.8,0,3384184.3,2190423,0
266.089465685124,10,13,4,5,0,0,0,0,CHON,Lignin,267.096742152004,0.044102731099104,1,2512095.5,0,0,0,0,3625977.8,2996900,0,1766453.1,0,2408973.3,0,0,0
266.10343634331,13,17,5,1,0,0,0,0,CHON,Lignin,267.11071281019,-0.150307672907205,1,0,1869612.6,0,0,2701672.3,0,2046635.4,0,0,0,0,0,0,1879176.4
266.111469884713,13,18,5,0,1,0,0,0,CHO,Lignin,267.118746351593,0.120450201519505,1,3036395.3,2855217.3,2743953,10704338,2729324.5,0,0,0,0,0,2806297.8,3853704.5,2102632.5,10068109
266.134162049691,0,0,0,0,0,0,0,0,,None,267.141438516571,0,0,2462967.3,0,0,0,0,0,0,0,0,0,0,0,0,0
266.147880271044,14,22,4,0,1,0,0,0,CHO,Lignin,267.155156737924,0.0273042663321858,1,0,0,0,2795495.3,0,0,0,0,0,0,0,0,0,2916514.8
266.151278634442,11,26,4,0,1,1,0,0,CHOS,Protein,267.158555101322,-0.0757996374911899,0,2025216.4,0,2003617.8,2746857,1929345.1,2861080.5,4049604.8,0,2118487,0,0,4941213,1782398.5,0
266.207018127647,0,0,0,0,0,0,0,0,,None,267.214294594527,0,0,0,0,0,0,0,0,2700002.8,0,0,0,0,0,0,0
266.776967901544,0,0,0,0,0,0,0,0,,None,267.784244368424,0,0,0,0,0,0,0,0,2264595,0,0,0,0,0,0,0
266.778107044206,0,0,0,0,0,0,0,0,,None,267.785383511086,0,0,0,1808067.6,10656172,2778964.3,3697352.3,0,16144916,0,15522480,0,2766734.8,0,5306842,5240347
266.795416829168,0,0,0,0,0,0,0,0,,None,267.802693296048,0,0,0,0,3227059.3,0,0,0,0,0,0,0,0,0,0,0
266.799471838368,0,0,0,0,0,0,0,0,,None,267.806748305248,0,0,0,0,3110325,0,0,0,0,0,0,0,0,0,0,0
266.803083827426,0,0,0,0,0,0,0,0,,None,267.810360294306,0,0,7191132,0,0,0,4862165.5,12500830,17512994,0,25148094,0,0,7159534.5,6293992,4163113.8
266.803912286237,0,0,0,0,0,0,0,0,,None,267.811188753117,0,0,67287648,33534164,170455472,51167076,51943636,107020128,178027040,0,189921984,34540488,32590238,69107440,65110504,62128684
266.8041782681,0,0,0,0,0,0,0,0,,None,267.81145473498,0,0,0,0,0,0,0,0,0,16240991,0,0,0,0,0,0
266.808114329653,0,0,0,0,0,0,0,0,,None,267.815390796533,0,0,0,0,1981880.6,0,0,0,2357283.8,0,2143936.5,0,0,0,0,0
266.825593365321,0,0,0,0,0,0,0,0,,None,267.832869832201,0,0,0,0,0,0,0,0,0,0,4100810,0,0,0,2330100.5,0
266.848452252412,0,0,0,0,0,0,0,0,,None,267.855728719292,0,0,3694708,3489518.3,4371914,3282813.3,3117805.3,4350836.5,3511353.5,0,2917078.8,0,2842550,3946758.3,4631041.5,3892805
266.914579594179,0,0,0,0,0,0,0,0,,None,267.921856061059,0,0,0,0,3264998,0,0,0,4182108.8,0,0,0,0,0,0,0
266.988833254762,0,0,0,0,0,0,0,0,,None,267.996109721642,0,0,2199231.3,0,0,0,0,2100666.5,2632836.8,0,0,0,2257925,3170639.3,0,0
266.994276781005,15,8,1,0,0,2,0,0,CHOS,ConHC,268.001553247885,0.384367231594929,2,4826818,7296326.5,6046216,3950546.3,5996857.5,7091133,3051655.5,0,3900199.3,0,3136008,8738642,4081234.3,0
267.014696571114,11,8,8,0,0,0,0,0,CHO,ConHC,268.021973037994,-0.208208280743889,1,2192589,6872403,2182672.8,4746206,2904900.5,0,0,0,1784114.5,0,3944467.5,2876764.8,4050525.8,0
267.051012139209,12,12,7,0,0,0,0,0,CHO,Lignin,268.058288606089,0.0527266322083657,1,5785312.5,15473001,5970464.5,27348980,12398935,4378585.5,6223526,0,2944838.5,5030976,6854184,9561968,7745138,21693118
267.05119086624,0,0,0,0,0,0,0,0,,None,268.05846733312,0,0,0,0,0,0,0,0,0,5968377.5,0,0,0,0,0,0
267.064113078812,0,0,0,0,0,0,0,0,,None,268.071389545692,0,0,2956519.5,2528112.8,2110758,2707963,2346078.3,3291104.3,0,0,0,0,2230831.3,2902390.5,1991033.1,0
267.066300767647,16,12,4,0,0,0,0,0,CHO,ConHC,268.073577234527,-0.0684921185893222,1,2274024.8,2550386.3,1880870.9,0,0,0,0,0,0,0,0,0,1970298.4,0
267.07357263675,10,12,5,4,0,0,0,0,CHON,Lignin,268.08084910363,-0.296877343622872,1,0,0,0,0,0,0,0,0,0,0,2220084.5,0,0,0
267.081875479471,0,0,0,0,0,0,0,0,,None,268.089151946351,0,0,0,0,2210349.5,0,0,0,0,0,0,0,0,0,0,0
267.086534822575,0,0,0,0,0,0,0,0,,None,268.093811289455,0,0,0,0,0,7274504,0,0,0,0,0,0,0,0,0,4668115.5
267.08740233941,13,16,6,0,0,0,0,0,CHO,Lignin,268.09467880629,0.0352111041632773,1,24316660,39059840,18342448,97320968,26286442,10002412,12331706,0,8178522.5,13913170,24017468,30248834,23593606,78004952
267.087639806884,0,0,0,0,0,0,0,0,,None,268.094916273764,0,1,0,0,0,0,0,0,0,21426704,0,0,0,0,0,0
267.100453660217,0,0,0,0,0,0,0,0,,None,268.107730127097,0,0,3162363,2632070.8,3405877.5,0,2418033.5,3081202.3,2476992.5,0,2819937.8,0,1934403.8,3335561.5,2702477.3,0
267.118261678563,0,0,0,0,0,0,0,0,,None,268.125538145443,0,0,1997316.5,0,0,0,0,0,0,0,0,0,0,0,0,0
267.122931363469,0,0,0,0,0,0,0,0,,None,268.130207830349,0,0,0,0,0,5619741,0,0,0,0,0,0,0,0,0,5001961.5
267.123801462695,14,20,5,0,0,0,0,0,CHO,Lignin,268.131077929575,-0.015578480403084,1,14236423,17471894,9574975,72024096,15722878,6028286,7275213,0,5377902.5,7067747.5,11037265,16773014,12309146,76448488
267.124062747556,0,0,0,0,0,0,0,0,,None,268.131339214436,0,1,0,0,0,0,0,0,0,10095143,0,0,0,0,0,0
267.136861604389,0,0,0,0,0,0,0,0,,None,268.144138071269,0,0,0,0,1943109,0,0,0,0,0,0,0,0,0,0,0
267.160142893636,15,24,4,0,0,0,0,0,CHO,Lipid,268.167419360516,0.148781252003432,1,8052507,5030315,5713487,9535539,5142929,4355088,3537632.5,0,4128130.8,4348021,4246117,9238441,4237486.5,8803072
267.160354688426,0,0,0,0,0,0,0,0,,None,268.167631155306,0,0,0,0,0,0,0,0,0,7501374,0,0,0,0,0,0
267.196604337324,16,28,3,0,0,0,0,0,CHO,Lipid,268.203880804204,-0.13437204639944,1,2582830.5,0,0,0,0,0,0,0,0,0,0,2346939.5,0,0
267.779285066004,0,0,0,0,0,0,0,0,,None,268.786561532884,0,0,0,0,1788761.1,0,0,0,0,0,0,0,0,0,0,0
268.019262610687,0,0,0,0,0,0,0,0,,None,269.026539077567,0,0,0,0,0,0,0,0,0,0,1833054.6,0,0,0,0,0
268.046207867681,11,11,7,1,0,0,0,0,CHON,Lignin,269.053484334561,0.250427675835174,2,0,0,0,0,0,0,0,0,0,0,0,0,1948572.3,0
268.046366865386,11,11,7,1,0,0,0,0,CHON,Lignin,269.053643332266,-0.340524160675795,1,0,0,0,2141754.8,0,0,0,0,0,0,0,0,0,0
268.054349305214,11,12,7,0,1,0,0,0,CHO,Lignin,269.061625772094,0.118209373331635,1,0,2376139,0,3333695.5,2247528.5,0,0,0,0,0,0,0,0,2815257.8
268.059243879596,8,16,7,1,0,0,1,0,CHONP,Carb,269.066520346476,-0.304619750130167,1,1919486.3,0,2052050.1,0,0,0,0,0,2093684.8,0,0,0,0,0
268.082629134214,12,15,6,1,0,0,0,0,CHON,Lignin,269.089905601094,0.117500528184943,1,1911306.8,3128284.3,0,3550800.3,1849719.5,0,0,0,0,0,2311277.5,0,1968816.6,3959594.8
268.090723172338,12,16,6,0,1,0,0,0,CHO,Lignin,269.097999639218,0.16144594957098,1,3020047.3,4625377,2053087.8,12823125,3304315.8,0,2255062,0,0,0,2900594,4007823.3,3482805.3,10120496
268.0956804879,9,20,6,1,0,0,1,0,CHONP,Other,269.10295695478,-0.49447609859479,1,1960209.9,1928932.1,2133474,0,0,2579941.8,0,0,2777993,0,0,0,0,0
268.127151041509,13,20,5,0,1,0,0,0,CHO,Lignin,269.134427508389,0.00401996537512039,1,2048034.8,2874359.5,0,9402986,2999183,0,0,0,0,0,2315910.8,0,1889225.5,10491206
268.15361040107,0,0,0,0,0,0,0,0,,None,269.16088686795,0,0,1837617.1,0,0,0,0,0,0,0,0,0,0,0,0,0
268.16848042034,0,0,0,0,0,0,0,0,,None,269.17575688722,0,0,0,0,0,0,0,2720266.3,0,0,2132145.5,0,0,0,2188768.5,1892446.8
268.775180882412,0,0,0,0,0,0,0,0,,None,269.782457349292,0,0,0,0,0,0,0,0,2555977,0,2091267,0,0,0,0,0
268.792347378975,0,0,0,0,0,0,0,0,,None,269.799623845855,0,0,0,0,4902161,0,0,0,0,0,0,0,0,0,0,0
268.796475388421,0,0,0,0,0,0,0,0,,None,269.803751855301,0,0,0,0,5523731,0,0,0,0,0,0,0,0,0,0,0
268.799938064093,0,0,0,0,0,0,0,0,,None,269.807214530973,0,0,0,3498386.8,0,0,0,0,0,0,0,0,3823108,0,0,5830365
268.800129450244,0,0,0,0,0,0,0,0,,None,269.807405917124,0,0,11271823,0,0,6222841,6753524.5,19645256,25738838,0,38829840,0,0,0,10102337,0
268.800933917293,0,0,0,0,0,0,0,0,,None,269.808210384173,0,0,107986576,52438420,280818976,81167352,82951416,173671248,293666400,0,311688992,53944216,50904580,108348168,103908928,96175840
268.8011679997,0,0,0,0,0,0,0,0,,None,269.80844446658,0,0,0,0,0,0,0,0,0,22824522,0,0,0,0,0,0
268.805193659699,0,0,0,0,0,0,0,0,,None,269.812470126579,0,0,0,0,2947862.8,0,0,2026315.1,3899993.3,0,0,0,0,0,0,0
268.827745529335,0,0,0,0,0,0,0,0,,None,269.835021996215,0,0,2204317.5,2079651.9,0,0,0,2386262.5,0,0,2116384.3,0,1857811.8,0,2152017,1842414
268.846465859759,0,0,0,0,0,0,0,0,,None,269.853742326639,0,0,0,2055343.4,2887976.8,2225172.3,1958925.5,2281312,0,0,0,0,0,0,2773595.5,0
268.901390656211,0,0,0,0,0,0,0,0,,None,269.908667123091,0,0,1815237.4,0,11615553,3631669,0,2066811.6,8214157.5,0,7203657.5,3551176.3,0,0,6836858,3196186.8
268.944767599839,0,0,0,0,0,0,0,0,,None,269.952044066719,0,0,0,0,0,0,4175682,2480017.8,2895013,0,0,7664605.5,0,0,0,0
269.030314938396,11,10,8,0,0,0,0,0,CHO,Tannin,270.037591405276,-0.0892745199805125,1,2217483.5,6268448,2674553.3,9208962,5250415.5,1884604.8,0,0,0,0,1990791,3329918.3,2532546.3,7817065
269.045487481761,15,10,5,0,0,0,0,0,CHO,ConHC,270.052763948641,0.220263839097761,1,0,3127337.5,0,0,2116471.5,0,0,0,0,0,0,0,2160330.8,0
269.048872452914,12,14,5,0,0,1,0,0,CHOS,Lignin,270.056148919794,0.167854374204201,1,2272533.5,0,16381313,0,4896121.5,23258054,4858589.5,0,2171291.5,5745681,0,55591816,0,1887860.3
269.049127590761,0,0,0,0,0,0,0,0,,None,270.056404057641,0,0,0,0,0,0,0,0,0,5120743,0,0,0,0,0,0
269.061204959497,0,0,0,0,0,0,0,0,,None,270.068481426377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901691.8
269.066670490054,12,14,7,0,0,0,0,0,CHO,Lignin,270.073946956934,0.0216502389376962,1,10673951,25597494,11154825,82265240,18324866,6414287,7535335.5,0,3639205.5,8129562,10395292,18342802,11820759,61294464
269.066917561395,0,0,0,0,0,0,0,0,,None,270.074194028275,0,1,0,0,0,0,0,0,0,10558194,0,0,0,0,0,0
269.08016595971,0,0,0,0,0,0,0,0,,None,270.08744242659,0,0,0,0,2752399,0,0,0,3171054.8,0,0,0,0,2303384.8,0,0
269.080382539166,10,23,2,0,0,2,1,0,CHOSP,Lipid,270.087659006046,0.18092812450709,1,0,0,0,0,0,0,0,7072506.5,0,0,0,0,0,0
269.081919790022,16,14,4,0,0,0,0,0,CHO,Lignin,270.089196256902,0.0469507790616857,1,0,0,0,0,1891211.1,2442710.8,0,0,0,0,1924772.3,0,0,0
269.094244992719,0,0,0,0,0,0,0,0,,None,270.101521459599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965071.8
269.102187201421,0,0,0,0,0,0,0,0,,None,270.109463668301,0,0,0,0,0,7759020.5,0,0,0,0,0,0,0,0,0,0
269.103026229198,13,18,6,0,0,0,0,0,CHO,Lignin,270.110302696078,0.131851032555509,1,23035698,32613964,18609562,97764528,25120150,11693026,12711675,0,7649210,15439916,18824880,29467556,20436714,83576728
269.103240501426,0,0,0,0,0,0,0,0,,None,270.110516968306,0,1,0,0,0,0,0,0,0,18329354,0,0,0,0,0,0
269.130259786527,0,0,0,0,0,0,0,0,,None,270.137536253407,0,2,0,2264669.5,0,0,0,0,0,0,0,0,0,0,0,0
269.131174342381,14,23,3,0,0,0,1,0,CHOP,Lipid,270.138450809261,0.11218447071392,1,40296260,26793566,53302692,30966974,30195110,32293872,24297226,0,13498314,31866938,17481408,51307444,21251834,18370470
269.131383454952,0,0,0,0,0,0,0,0,,None,270.138659921832,0,0,0,0,0,0,0,0,0,41699100,0,0,0,0,0,0
269.138601954241,0,0,0,0,0,0,0,0,,None,270.145878421121,0,0,3440454.3,0,0,0,2935209.3,0,0,0,0,0,0,0,0,0
269.139455429967,14,22,5,0,0,0,0,0,CHO,Protein,270.146731896847,-0.0299102168211614,1,34643784,24516196,24606120,38905028,22871466,20046836,18030350,0,15757262,20013118,25226950,33612728,21997312,35891116
269.139706441206,0,0,0,0,0,0,0,0,,None,270.146982908086,0,1,0,0,0,0,0,0,0,27842336,0,0,0,0,0,0
269.172762129782,0,0,0,0,0,0,0,0,,None,270.180038596662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909010,0
269.175850310589,15,26,4,0,0,0,0,0,CHO,Lipid,270.183126777469,-0.0646023642682513,1,2928986.5,0,1789368.9,2267864.3,2663869.3,2526726.3,0,0,0,0,0,3111371.3,0,1851841.5
269.212222992397,16,30,3,0,0,0,0,0,CHO,Lipid,270.219499459277,-0.0171341332099102,1,0,0,0,0,0,0,0,0,0,0,0,2234846.5,0,0
269.837765274835,0,0,0,0,0,0,0,0,,None,270.845041741715,0,0,0,0,0,0,0,0,0,0,2624852.5,0,0,0,0,0
270.052247271485,11,14,5,0,1,1,0,0,CHOS,Lignin,271.059523738365,0.0935194387256424,1,0,0,1843003.5,0,0,2620866,0,0,0,0,0,7382428.5,0,0
270.05627147961,0,0,0,0,0,0,0,0,,None,271.06354794649,0,0,0,1842327.3,0,0,0,0,0,0,0,0,0,0,0,0
270.061912958462,11,13,7,1,0,0,0,0,CHON,Lignin,271.069189425342,0.0455671765287999,1,0,2015898.6,0,3219178.8,0,0,0,0,0,0,0,0,0,2290141.8
270.070010414675,11,14,7,0,1,0,0,0,CHO,Lignin,271.077286881555,0.0765845983484268,1,0,4074143.8,0,9338608,2865565,0,0,0,0,0,0,2442150,2070280.9,8330722.5
270.077278495386,15,13,4,1,0,0,0,0,CHON,Lignin,271.084554962266,-0.358011417134347,2,0,1970212.3,0,0,0,0,0,0,0,0,0,0,0,0
270.098187579681,12,17,6,1,0,0,0,0,CHON,Lignin,271.105464046561,0.45457194846911,1,0,0,0,0,2463660,0,0,0,0,0,0,0,0,1919731.9
270.106394070268,12,18,6,0,1,0,0,0,CHO,Lignin,271.113670537148,0.0834006340838825,1,3587413,4582070,2925907.5,13534981,3514288.5,0,2445598.8,0,0,2816030.5,0,4737465.5,2691357.3,10459641
270.13455094635,13,23,3,0,1,0,1,0,CHOP,Lipid,271.14182741323,0.0314933707492556,0,6833508.5,3692743.5,7952224,4295958.5,4843967.5,5433836,3957550.3,0,2440186.5,4688940.5,2780924.5,8647112,4180781,2588682
270.134757792231,13,21,5,1,0,0,0,0,CHON,Protein,271.142034259111,-0.226705206541124,1,0,0,0,0,0,0,0,6604185,0,0,0,0,0,0
270.142808572424,13,22,5,0,1,0,0,0,CHO,Protein,271.150085039304,-0.0235471202893192,0,4731241,4399308.5,3581795.5,6052635.5,3930052,2590192,2776370.8,0,3628031.3,4121136.5,4350209.5,5410253,4451633.5,6040079
270.143073778403,0,0,0,0,0,0,0,0,,None,271.150350245283,0,0,0,0,0,0,0,0,0,5293470.5,0,0,0,0,0,0
270.207411023328,15,29,3,1,0,0,0,0,CHON,Lipid,271.214687490208,0.207629581648238,1,0,0,0,0,0,0,0,0,2014755.5,0,0,0,0,0
270.789215967124,0,0,0,0,0,0,0,0,,None,271.796492434004,0,0,0,0,2850435.5,0,0,0,0,0,0,0,0,0,0,0
270.793538977099,0,0,0,0,0,0,0,0,,None,271.800815443979,0,0,0,0,2881669.3,0,0,0,0,0,0,0,0,0,0,0
270.797171562568,0,0,0,0,0,0,0,0,,None,271.804448029448,0,0,7176911,0,0,3999910,0,11069244,15065754,0,21562222,0,0,6489898.5,5972641,0
270.797991884296,0,0,0,0,0,0,0,0,,None,271.805268351176,0,0,67863248,33483362,173308032,54323368,53387556,107087680,180519584,0,193037168,35345272,32895608,69453608,66701984,64416672
270.798271686519,0,0,0,0,0,0,0,0,,None,271.805548153399,0,0,0,0,0,0,0,0,0,15584064,0,0,0,0,0,0
270.802305997328,0,0,0,0,0,0,0,0,,None,271.809582464208,0,0,0,0,1962633.3,0,0,0,0,0,0,0,0,0,0,0
270.845455005807,0,0,0,0,0,0,0,0,,None,271.852731472687,0,0,0,0,0,0,0,3966805,0,0,23995274,3888016.8,0,0,11430588,3364797.8
270.898365073779,0,0,0,0,0,0,0,0,,None,271.905641540659,0,0,0,0,3027636.3,0,0,0,3109585.3,0,2552743.3,0,0,0,2306777.8,0
270.941832029575,0,0,0,0,0,0,0,0,,None,271.949108496455,0,1,0,0,0,0,3131763.5,0,2167529.3,0,0,5982145,0,0,0,0
